Longitude,Latitude,Decennial Population Count
-73.9374634,40.8172254,1582
-73.9776352,40.7815585,513
-73.9774854,40.7857607,672
-73.9747869,40.7854533,532
-73.9736282,40.7908562,640
-73.9708981,40.789705,963
-73.9738443,40.7867452,1590
-73.9686872,40.7937975,1779
-73.9797901,40.7883973,1074
-73.9800771,40.7876908,1095
-73.9789077,40.7863626,216
-73.9810834,40.7856119,237
-73.9798469,40.7824896,823
-73.9537985,40.8264929,0
-73.9679465,40.7860439,0
-73.9620597,40.7865872,62
-73.9706664,40.776525,0
-73.9707258,40.7685238,0
-73.9554173,40.8081973,353
-73.9553712,40.805716,503
-73.9521225,40.8101296,0
-73.9504732,40.8085789,738
-73.950931,40.8079514,1017
-73.9471525,40.8080346,23
-73.9474841,40.8164622,441
-73.9467615,40.8136655,579
-73.9448785,40.8162402,802
-73.9443159,40.8259515,393
-73.946988,40.8228622,487
-73.9459668,40.8229912,746
-73.9421269,40.8200072,1292
-73.944218,40.8208839,567
-73.9981108,40.7594592,31
-73.9469092,40.8388954,36
-73.9153176,40.8663192,8
-73.9342576,40.8400794,8
-73.9379566,40.8422902,576
-73.9393892,40.8397698,0
-73.9387121,40.8386532,501
-73.9386026,40.8450776,0
-73.9374197,40.8453679,430
-73.9359083,40.8530946,601
-73.9869656,40.7776767,1127
-73.948251,40.7842943,2764
-73.9654055,40.7932224,1287
-73.948477,40.8131365,537
-73.9845418,40.7669804,1316
-73.9576388,40.8049509,465
-73.9578757,40.8042184,199
-73.9558475,40.8050637,511
-73.9563422,40.804388,618
-73.9568205,40.8037357,697
-73.9577375,40.8024814,332
-73.9586724,40.8011962,853
-73.9587151,40.8003962,327
-73.9579775,40.7834436,352
-73.9581923,40.801851,741
-73.9560447,40.8009447,1193
-73.9564551,40.8003238,1102
-73.9579636,40.8006291,0
-73.9454437,40.794827,800
-73.9439056,40.7807869,0
-73.9645626,40.7524218,0
-73.9641133,40.7526425,0
-73.9442045,40.7812489,0
-73.935834,40.7878212,0
-73.9374845,40.7889106,0
-73.9417776,40.7845945,0
-73.9523268,40.766697,1614
-73.9419027,40.8496419,0
-73.9305462,40.8006568,46
-73.9307069,40.8460634,0
-73.9316796,40.8051592,0
-73.9629178,40.8155841,0
-73.9583141,40.8060556,11
-73.9638152,40.8158825,0
-73.9635548,40.8125954,0
-73.9227311,40.8015048,0
-73.9320172,40.8626536,0
-74.003981,40.7504988,48
-73.9704847,40.800334,1033
-73.9816228,40.7849816,558
-73.9821952,40.7843298,778
-73.9848712,40.7804313,752
-73.984101,40.7817928,591
-73.9831578,40.780557,584
-73.9820082,40.781725,657
-73.9812713,40.7830749,280
-73.9809216,40.7804635,238
-73.9812545,40.7797801,113
-73.9937352,40.7626425,361
-73.9951156,40.7607681,158
-73.9972459,40.7641198,0
-73.9932861,40.7632716,201
-73.9954195,40.766618,0
-73.9981879,40.7628817,35
-73.9977042,40.7634965,31
-73.9942055,40.7620177,155
-73.9928779,40.7606405,900
-73.9972013,40.7558466,237
-73.9958194,40.7576992,0
-73.9979933,40.7587006,0
-73.9953811,40.7583362,123
-73.9921205,40.7719085,13
-73.9925854,40.7712535,1931
-73.9932668,40.7657146,30
-73.9557917,40.7625331,117
-73.9942802,40.7681924,10
-73.9949693,40.7672464,73
-73.9864164,40.769505,1158
-73.9878539,40.7675282,536
-73.988772,40.766276,757
-73.9876411,40.7765667,717
-73.9849195,40.7766512,5091
-73.9860585,40.7750872,0
-73.9865304,40.7744509,776
-73.9876677,40.7728893,1810
-73.9822375,40.7774722,0
-73.9824803,40.7768085,298
-73.9816046,40.7790791,15
-73.9818683,40.778497,0
-73.9815307,40.7748321,413
-73.9883472,40.7719588,1132
-73.9827084,40.7711917,334
-73.9830979,40.7697246,745
-73.9164317,40.8614471,0
-73.9114181,40.8706543,0
-73.9174721,40.8717489,717
-73.9178436,40.8702857,99
-73.9168834,40.8709082,706
-73.9155814,40.8706233,701
-73.9565302,40.7609043,0
-73.9946422,40.7531229,60
-73.9888142,40.7514959,0
-73.9861175,40.7536106,2
-73.9807952,40.7521683,0
-73.9373411,40.8030478,69
-73.9383836,40.8010207,30
-73.9419993,40.7966715,1437
-73.9379653,40.7946143,1171
-73.9358673,40.7974938,125
-73.9326311,40.7977897,413
-73.932129,40.7937544,0
-73.937346,40.7914161,949
-73.9540558,40.7767138,970
-73.9522125,40.7751079,698
-73.9505719,40.7779009,1782
-73.9494428,40.7747696,1251
-73.9536792,40.7689621,1174
-73.9479599,40.7698799,0
-73.9475254,40.7773927,859
-73.9419565,40.8025315,0
-73.9417048,40.7999565,544
-73.9384747,40.8043782,309
-73.9466054,40.7961338,495
-73.9491259,40.7955638,936
-73.9426818,40.7986243,743
-73.9429118,40.7954183,439
-73.9431225,40.8378164,876
-73.9459423,40.834789,200
-73.9451927,40.8339223,0
-73.8909292,40.7650321,393
-73.9470461,40.7708472,0
-73.9424328,40.77635,0
-73.9509989,40.766122,0
-73.9529041,40.763978,0
-73.9435569,40.7675779,0
-73.9520134,40.7586121,437
-73.9520209,40.7557896,0
-73.9956268,40.7518507,42
-73.9913349,40.752567,7
-73.9917987,40.7519232,65
-73.9891221,40.7507838,81
-73.9882129,40.7528567,0
-73.988522,40.7521794,22
-73.9876701,40.7502461,0
-73.9864533,40.7529466,88
-73.9867813,40.7522799,13
-73.9836555,40.7525652,323
-73.9812485,40.7515505,225
-73.9798365,40.753479,0
-73.9791893,40.7514914,23
-73.9785792,40.7529487,3
-73.9391753,40.8005339,185
-73.9358417,40.8015937,1641
-73.9363014,40.8009656,883
-73.9372525,40.7997233,170
-73.9377121,40.7990947,1051
-73.9367771,40.8003472,601
-73.9391456,40.7971259,943
-73.9409883,40.7946121,823
-73.9414551,40.7939747,685
-73.9386815,40.7936418,979
-73.9391502,40.7930024,279
-73.9368475,40.7961556,809
-73.9358992,40.8050205,167
-73.9354081,40.7981216,822
-73.934128,40.7925837,0
-73.9374911,40.7922946,0
-73.9344492,40.8035625,22
-73.93494,40.8028887,643
-73.933807,40.8002736,2532
-73.9349343,40.7987532,647
-73.9335576,40.7965205,592
-73.9330968,40.7971467,555
-73.935007,40.7945389,692
-73.9304886,40.7968745,170
-73.9398267,40.7907957,248
-73.9400749,40.791727,1289
-73.951829,40.7673478,413
-73.9508486,40.7686024,809
-73.94477,40.7770488,1073
-73.95342,40.8198545,1982
-73.9766456,40.7778143,1099
-74.0080863,40.7529927,0
-74.006509,40.7553402,0
-73.9990471,40.7666624,0
-74.0001349,40.7665511,0
-73.9505246,40.7576799,0
-73.9528905,40.7599511,0
-73.9998523,40.7735703,0
-73.967578,40.7542403,460
-73.9730182,40.7915683,346
-73.933974,40.7956296,389
-73.9390218,40.8451858,196
-73.9299995,40.8531783,548
-73.9697559,40.7548054,377
-73.9910777,40.7629435,427
-73.943506,40.8232749,183
-73.9425296,40.8473483,221
-73.9387751,40.7976583,250
-73.962761,40.7742431,111
-73.9546482,40.7793762,52
-73.9654184,40.8080603,1106
-73.9380032,40.8445581,371
-73.9551457,40.7710402,619
-73.9275651,40.851816,243
-73.9607737,40.8060227,82
-73.9621568,40.7777778,212
-73.9365121,40.8439188,331
-73.9414337,40.8138883,304
-73.9558208,40.7748197,642
-73.9375558,40.8083833,73
-73.9596456,40.7598721,585
-73.940749,40.7984702,112
-73.9569354,40.7651968,224
-73.9350809,40.8433257,181
-73.926594,40.8649457,202
-73.9591011,40.7761399,243
-73.9576863,40.7807333,531
-73.9422924,40.7991482,298
-73.9483418,40.7716044,290
-73.9527956,40.7700574,256
-73.9432938,40.8132131,293
-73.9428366,40.8303461,291
-73.9454966,40.8004937,139
-73.9531127,40.7780078,1195
-73.9521423,40.7793379,1730
-73.9545176,40.7760795,722
-73.9534149,40.7740884,381
-73.9517526,40.7757438,1631
-73.9493813,40.7789952,1283
-73.949835,40.7783661,1020
-73.9508075,40.7770352,867
-73.9480014,40.7767403,1296
-73.9484972,40.776061,1659
-73.9503676,40.7734993,1626
-73.9499053,40.7741343,1140
-73.9489801,40.7754039,1129
-73.9513111,40.7722054,1091
-73.951811,40.7715243,1688
-73.9541449,40.7683276,1408
-73.9532165,40.7695973,942
-73.9511295,40.7661506,0
-73.9489571,40.7729113,650
-73.9504315,40.7700854,609
-73.94999,40.7693275,1814
-73.9478456,40.7698116,0
-73.9470663,40.7780195,1617
-73.9471384,40.7737984,1271
-73.9476029,40.7731639,1395
-73.9469614,40.8187994,18
-73.9438132,40.7866246,671
-73.9422737,40.7851653,0
-73.9432111,40.7844048,152
-73.9415077,40.8031631,139
-73.9410451,40.8037896,268
-73.9394096,40.8030999,452
-73.9398677,40.8024713,1025
-73.9403255,40.8018425,262
-73.9407859,40.8012135,455
-73.939634,40.7999055,674
-73.9400943,40.7992772,554
-73.9760263,40.7876629,1123
-73.9798377,40.7850931,676
-73.9789047,40.7838368,745
-73.9784189,40.7844944,751
-73.924434,40.7809094,0
-73.9453943,40.765384,0
-73.9667545,40.7747083,0
-73.940642,40.8169384,971
-73.9420342,40.8150408,812
-73.942999,40.813724,964
-73.9408655,40.8112063,917
-73.9457239,40.8099771,677
-73.9461903,40.8093606,921
-73.9466594,40.8087075,55
-73.9436267,40.8074307,329
-73.9453732,40.8064295,401
-73.9458413,40.8058017,371
-73.9448204,40.8112198,797
-73.942244,40.8093259,882
-73.943156,40.80808,728
-73.9427,40.8087028,888
-73.9413331,40.8105749,686
-73.943666,40.8044813,54
-73.9417045,40.8057398,498
-73.9385518,40.828423,348
-73.9426085,40.8284013,0
-73.9416848,40.828937,192
-73.9424209,40.8276281,12
-73.9428577,40.826841,0
-73.9928095,40.7663412,1076
-73.9382577,40.8017928,322
-73.9430391,40.8187599,1219
-73.9541643,40.8143366,278
-73.954378,40.8113623,0
-73.9530604,40.8114075,327
-73.9558776,40.8075698,0
-73.9549135,40.8063451,664
-73.9526527,40.8087334,0
-73.9513814,40.807323,1221
-73.9465182,40.8177783,201
-73.9323379,40.8554298,1259
-73.9328301,40.8516545,499
-73.9305487,40.8524277,647
-73.9353592,40.8482058,0
-73.9337718,40.8480188,841
-73.9361119,40.8448173,612
-73.9346846,40.8442132,893
-73.938184,40.8488135,0
-73.9817794,40.7551478,125
-73.958588,40.8178434,0
-73.9182394,40.8612635,0
-73.9851374,40.770935,1716
-73.9978463,40.7527723,0
-73.9955986,40.7601151,817
-73.999371,40.7617012,2067
-73.9395012,40.8338644,790
-73.9544011,40.7796469,690
-73.992822,40.7556173,546
-73.8981069,40.7671374,0
-73.8810682,40.7690283,0
-73.8814499,40.7626715,290
-73.8838073,40.7547921,685
-73.8816045,40.7531018,719
-73.8771311,40.7649896,240
-73.8779908,40.7592883,528
-73.8791589,40.7552803,461
-73.8754387,40.7556711,706
-73.9283174,40.7518096,0
-73.9010883,40.7675928,0
-73.8986994,40.7685023,86
-73.8977212,40.7689165,169
-73.8968808,40.7703023,14
-73.8965392,40.7675893,246
-73.8974883,40.7676108,39
-73.8984433,40.7676319,34
-73.8946544,40.7675894,230
-73.8887696,40.7662094,0
-73.9030799,40.766927,17
-73.9050418,40.7660096,59
-73.9051684,40.7643975,0
-73.904437,40.7654097,50
-73.9012904,40.7673685,0
-73.9027968,40.7622043,0
-73.9034092,40.7588839,16
-73.9036346,40.7528354,83
-73.8877235,40.7656794,57
-73.904618,40.7546109,13
-73.905676,40.7548709,223
-73.9036657,40.7547219,66
-73.9018613,40.7549074,358
-73.9027545,40.7548198,325
-73.9030919,40.7566487,330
-73.9028131,40.7526799,263
-73.9005816,40.753025,106
-73.8979961,40.7609066,0
-73.8992835,40.7585573,0
-73.8971658,40.7608426,253
-73.8953904,40.7612008,261
-73.9262901,40.7735423,163
-73.863069,40.7628527,194
-73.8632334,40.7612098,45
-73.8637575,40.7603964,242
-73.8646695,40.7604267,301
-73.8624262,40.763313,114
-73.8977284,40.7535026,69
-73.902199,40.7567419,11
-73.9009564,40.7550038,110
-73.8946163,40.7517366,520
-73.8979087,40.760317,0
-73.8951909,40.7574817,13
-73.8949603,40.7536201,388
-73.9047171,40.7777341,112
-73.903802,40.775257,199
-73.9009132,40.7776169,158
-73.9005064,40.7746629,178
-73.9031437,40.7724971,361
-73.9023579,40.7688012,254
-73.8987993,40.7727838,407
-73.9005491,40.7681186,81
-73.895756,40.7774529,0
-73.8973715,40.7717767,269
-73.8604164,40.7506995,933
-73.8635355,40.7543575,266
-73.8993341,40.7556207,0
-73.8608456,40.7514876,1167
-73.9329556,40.7654483,126
-73.9224354,40.7622129,1124
-73.918953,40.7624197,133
-73.9247969,40.7669281,1185
-73.9224149,40.7767507,148
-73.9211317,40.7778036,174
-73.9191919,40.7793878,205
-73.9203984,40.7744286,327
-73.919997,40.7711714,655
-73.9208249,40.7696997,1136
-73.9193859,40.7678541,192
-73.9285712,40.7614478,569
-73.9282745,40.7590887,329
-73.9263269,40.7560452,844
-73.9242794,40.7572155,0
-73.9043914,40.7511561,180
-73.901417,40.7515024,348
-73.8955387,40.751644,474
-73.8905448,40.7501323,899
-73.878453,40.7514025,710
-73.8896182,40.7502301,438
-73.8849621,40.7507185,618
-73.9271274,40.7523461,41
-73.9145693,40.750793,0
-73.9088568,40.7511215,59
-73.907669,40.7504551,37
-73.883709,40.76482,66
-73.8941158,40.7593944,461
-73.9149965,40.7733378,117
-73.9494356,40.7534469,15
-73.9339503,40.7696053,220
-73.9391597,40.758329,0
-73.8641035,40.7674455,0
-73.9512406,40.7513723,0
-73.9504201,40.7510262,0
-73.9186587,40.7666852,342
-73.9173668,40.7758605,337
-73.8824847,40.7589068,163
-73.8701621,40.7583084,258
-73.8965928,40.7534446,112
-73.9179063,40.7637061,437
-73.919771,40.7627659,74
-73.88273,40.7605977,174
-73.9010937,40.7584386,0
-73.9348312,40.7741835,1563
-73.9438443,40.7537724,1234
-73.9308601,40.7622101,732
-73.9081466,40.7760282,1272
-73.9241258,40.7727497,487
-73.9255199,40.769263,470
-73.9260637,40.7684915,172
-73.9266228,40.7676108,466
-73.92502,40.7698875,512
-73.9227976,40.7748739,0
-73.9232694,40.7745193,0
-73.9230171,40.776169,76
-73.9213456,40.7759916,154
-73.9217154,40.7733721,0
-73.9217565,40.7772852,375
-73.9200593,40.7770463,167
-73.9205223,40.7782994,158
-73.9194545,40.7775418,126
-73.9198885,40.7788187,218
-73.9181223,40.7786314,138
-73.917364,40.7792505,173
-73.9238264,40.7711789,29
-73.9229172,40.7725561,941
-73.9232235,40.768831,404
-73.917648,40.7724818,552
-73.9185221,40.7715491,20
-73.9183305,40.7729721,574
-73.9158482,40.7698142,0
-73.9223382,40.7682185,190
-73.9214604,40.7675708,90
-73.9185581,40.7705134,151
-73.923264,40.7666223,528
-73.9179983,40.7688625,550
-73.9290123,40.7643858,580
-73.9283691,40.7651081,641
-73.9277465,40.7657816,699
-73.925621,40.7637256,896
-73.9275187,40.7613861,676
-73.9290756,40.7594629,639
-73.9240205,40.7629732,723
-73.9303261,40.7579195,550
-73.9295269,40.7575427,344
-73.9307925,40.7559776,286
-73.9274765,40.7587117,500
-73.9292351,40.7551793,139
-73.9258785,40.7579635,376
-73.9271279,40.7564195,575
-73.9281653,40.7535635,119
-73.929629,40.7533351,227
-73.9250779,40.7575899,385
-73.928867,40.7529227,0
-73.9224653,40.7662472,241
-73.923497,40.7649758,166
-73.9212249,40.7650542,785
-73.920219,40.766516,0
-73.9363796,40.776199,0
-73.9523017,40.7519791,0
-73.8645277,40.7620287,164
-73.8705635,40.7705682,15
-73.9086631,40.7686228,0
-73.8732962,40.7653949,315
-73.908684,40.7690581,0
-73.8727477,40.7674386,272
-73.8721984,40.7695163,190
-73.8718368,40.7675342,275
-73.8708714,40.7676351,242
-73.870977,40.7656362,90
-73.8618447,40.7637461,329
-73.8692909,40.7658236,233
-73.8689482,40.7678233,212
-73.8684875,40.7661191,171
-73.8682582,40.7683994,166
-73.8738615,40.7635626,170
-73.8744138,40.7608166,79
-73.8735657,40.761862,260
-73.8747082,40.7575951,294
-73.8742092,40.7598183,217
-73.8734153,40.7607786,33
-73.8745088,40.7557692,0
-73.8737344,40.7578352,313
-73.8720264,40.7634973,283
-73.8726963,40.76164,372
-73.8726363,40.7607627,0
-73.870763,40.7615597,226
-73.8717337,40.7615723,62
-73.869633,40.76525,37
-73.8701407,40.7635968,543
-73.8680061,40.7644817,231
-73.867269,40.7648804,134
-73.8697277,40.7623033,39
-73.869001,40.7622654,30
-73.8694937,40.7600421,375
-73.8673924,40.7626829,287
-73.8677638,40.7614505,51
-73.8684751,40.7601498,325
-73.9184438,40.7603342,234
-73.9202938,40.7553442,609
-73.9164828,40.7776339,119
-73.9140768,40.7775005,203
-73.915467,40.7742679,703
-73.9135188,40.7697715,0
-73.9248218,40.7633458,588
-73.9259178,40.7606331,348
-73.9287271,40.7571702,294
-73.9266784,40.7583374,562
-73.930394,40.7537529,106
-73.9255286,40.7556698,0
-73.922023,40.7654326,676
-73.9272333,40.7718663,439
-73.9262952,40.7728839,396
-73.8665805,40.7550561,339
-73.8637957,40.762446,197
-73.8741883,40.7652999,297
-73.8750972,40.7537841,1010
-73.8665412,40.765287,159
-73.8730495,40.7591299,106
-73.8697925,40.7562649,551
-73.8803127,40.7512096,661
-73.9225263,40.752962,0
-73.9088005,40.7505873,61
-73.8822397,40.7560964,63
-73.9269421,40.7724619,82
-73.923987,40.7692951,362
-73.9198806,40.7672054,301
-73.8722371,40.7697653,382
-73.8662046,40.768047,233
-73.9460026,40.75328,0
-73.9413699,40.7509841,0
-73.9433685,40.7521978,0
-73.8621237,40.7527782,498
-73.9480291,40.7511991,12
-73.9466116,40.7502267,0
-73.9044531,40.7670192,0
-73.9213477,40.7635501,125
-73.8727453,40.7560815,424
-73.9242594,40.7654776,234
-73.9322252,40.7690832,286
-73.9149759,40.770615,98
-73.9374376,40.7558849,158
-73.9359445,40.765164,0
-73.9316344,40.7668955,191
-73.9301949,40.7631028,374
-73.9396631,40.7534679,188
-73.9357233,40.7730879,1367
-73.9373756,40.7683161,1
-73.9455119,40.7545635,1158
-73.9347039,40.7687218,361
-73.9311184,40.7718903,33
-73.9298921,40.7691224,596
-73.9377776,40.7668858,0
-73.9379417,40.7635533,120
-73.9422228,40.7572485,190
-73.9400161,40.7586378,21
-73.9371705,40.7574213,0
-73.8733673,40.7746406,0
-73.9327424,40.7739407,481
-73.9323549,40.7567756,312
-73.9486064,40.7531032,22
-73.9253678,40.7659859,470
-73.9276149,40.7544794,372
-73.8830639,40.7624839,144
-73.9217099,40.7586345,110
-73.9092524,40.7560385,1754
-73.8688294,40.7641501,249
-73.874595,40.7620386,347
-73.8729502,40.7635298,228
-73.8713962,40.7598743,370
-73.8692442,40.7635441,223
-73.8719377,40.7579145,321
-73.8699955,40.7573837,82
-73.8650559,40.7661161,147
-73.9471232,40.7534933,0
-73.9461754,40.7519565,0
-73.8906716,40.7662017,0
-73.8972681,40.7570666,76
-73.9142437,40.7707732,112
-73.9290544,40.7671952,176
-73.9243978,40.7650303,92
-73.9187378,40.7559077,174
-73.8893535,40.7667443,0
-73.8603717,40.760644,128
-73.8607151,40.7591304,383
-73.8619529,40.7602742,85
-73.8616408,40.7588635,466
-73.8613121,40.7570251,214
-73.8604502,40.7570089,303
-73.8600672,40.7559067,306
-73.8831925,40.7605368,277
-73.8811027,40.7607639,316
-73.8805193,40.7627663,313
-73.8850959,40.7566695,614
-73.8856668,40.754596,550
-73.8845008,40.7586039,303
-73.8835703,40.7587013,359
-73.8853247,40.7527105,969
-73.8817102,40.7588976,301
-73.880781,40.7589949,395
-73.8814132,40.7572644,316
-73.881947,40.754988,376
-73.8810176,40.7550863,358
-73.8782816,40.7648317,323
-73.8778693,40.7690417,240
-73.8774864,40.7669409,367
-73.8784186,40.7668446,365
-73.876803,40.7692734,357
-73.8757931,40.7691007,252
-73.8754648,40.7672277,272
-73.8768653,40.7636711,50
-73.8789207,40.7591909,549
-73.8798516,40.7590935,400
-73.8778084,40.7637057,0
-73.8773567,40.7609359,303
-73.8783104,40.7609774,253
-73.8761829,40.7650902,233
-73.8758981,40.7636365,75
-73.8764049,40.7608961,275
-73.8785878,40.7573527,35
-73.8800879,40.7551832,345
-73.8788157,40.7533937,722
-73.8782295,40.755377,862
-73.8772985,40.7554757,723
-73.8778871,40.7534925,1110
-73.8761239,40.7594649,309
-73.8757962,40.7576275,696
-73.8751969,40.759597,253
-73.9426197,40.7502562,0
-73.9386458,40.7501856,0
-73.9115797,40.7536167,0
-73.9304462,40.7523909,43
-73.9280856,40.7525656,87
-73.9369745,40.7539146,134
-73.9341813,40.7557906,199
-73.9351628,40.7546618,94
-73.9307773,40.7602353,622
-73.931126,40.7582938,447
-73.9315737,40.7563773,608
-73.9344011,40.7542681,207
-73.9336305,40.753858,197
-73.9495014,40.7520517,0
-73.9477773,40.7527395,0
-73.9487746,40.751626,10
-73.8640106,40.7568345,485
-73.8631095,40.7568973,410
-73.8625403,40.7588015,465
-73.8622101,40.7569609,394
-73.8627501,40.7549133,810
-73.8624593,40.7533866,568
-73.9469743,40.7523377,0
-73.9052558,40.7514491,151
